code,buy_date,buy_price,sell_date,sell_price,hold_days,return_pct,exit_reason
603233,2024-07-19,12.1616,2024-07-24,11.6148,5,-4.5,signal
603233,2024-07-29,11.8788,2024-08-15,12.2181,17,2.86,signal
603233,2024-08-28,12.171,2024-09-03,11.9353,6,-1.94,signal
603233,2024-09-04,12.4256,2024-09-12,12.0767,8,-2.81,signal
603233,2024-09-25,12.3407,2024-10-16,13.34,21,8.1,signal
603233,2024-10-23,14.3012,2024-10-31,13.8874,8,-2.89,signal
603233,2024-11-04,15.6293,2024-11-18,15.5427,14,-0.55,signal
603233,2024-11-29,14.8402,2024-12-05,14.8209,6,-0.13,signal
603233,2024-12-09,15.0712,2024-12-26,15.3599,17,1.92,signal
603233,2025-01-27,13.3485,2025-03-03,14.1954,35,6.34,signal
603233,2025-03-11,14.3397,2025-04-08,15.3502,28,7.05,signal
603233,2025-04-09,15.9373,2025-04-22,16.4089,13,2.96,signal
603233,2025-04-23,17.3135,2025-04-28,16.6687,5,-3.72,signal
603233,2025-04-29,17.1211,2025-05-12,17.3328,13,1.24,signal
603233,2025-05-13,17.6793,2025-05-14,17.4194,1,-1.47,signal
603233,2025-05-21,17.5638,2025-05-22,17.2365,1,-1.86,signal
603233,2025-06-27,15.5587,2025-08-12,17.1097,46,9.97,signal
603233,2025-09-09,17.4336,2025-09-23,16.6679,14,-4.39,signal
603233,2025-10-17,16.9624,2025-11-18,18.24,32,7.53,signal
603233,2025-12-02,18.28,2025-12-05,17.91,3,-2.02,signal
603233,2025-12-19,18.37,2026-01-05,17.59,17,-4.25,signal
603233,2026-01-07,18.04,2026-02-03,19.18,27,6.32,signal
603233,2026-02-06,19.92,2026-02-10,19.75,4,-0.85,signal
603233,2026-02-26,19.71,2026-03-05,19.53,7,-0.91,signal
603233,2026-04-02,18.25,2026-04-10,17.41,8,-4.6,signal
603233,2026-04-13,17.59,2026-04-14,17.26,1,-1.88,signal
603233,2026-04-17,17.67,2026-04-24,18.19,7,2.94,end_of_data
600022,2024-01-03,1.38,2024-01-10,1.35,7,-2.17,signal
600022,2024-01-12,1.36,2024-01-18,1.33,6,-2.21,signal
600022,2024-01-29,1.37,2024-02-02,1.28,4,-6.57,signal
600022,2024-02-07,1.32,2024-03-06,1.35,28,2.27,signal
600022,2024-03-20,1.37,2024-03-22,1.36,2,-0.73,signal
600022,2024-04-08,1.36,2024-04-17,1.31,9,-3.68,signal
600022,2024-06-17,1.22,2024-06-20,1.2,3,-1.64,signal
600022,2024-06-24,1.2,2024-06-25,1.19,1,-0.83,signal
600022,2024-06-27,1.22,2024-08-15,1.28,49,4.92,signal
600022,2024-08-20,1.29,2024-08-21,1.27,1,-1.55,signal
600022,2024-09-20,1.23,2024-10-16,1.35,26,9.76,signal
600022,2024-10-17,1.39,2024-10-18,1.37,1,-1.44,signal
600022,2024-10-28,1.42,2024-11-15,1.51,18,6.34,signal
600022,2024-12-03,1.53,2024-12-16,1.61,13,5.23,signal
600022,2025-01-21,1.39,2025-02-17,1.41,27,1.44,signal
600022,2025-02-25,1.39,2025-02-26,1.39,1,0.0,signal
600022,2025-02-27,1.45,2025-03-04,1.39,5,-4.14,signal
600022,2025-03-10,1.41,2025-03-11,1.39,1,-1.42,signal
600022,2025-03-21,1.4,2025-03-24,1.4,3,0.0,signal
600022,2025-04-22,1.3,2025-05-29,1.31,37,0.77,signal
600022,2025-06-30,1.3,2025-08-05,1.51,36,16.15,signal
600022,2025-08-22,1.56,2025-08-28,1.51,6,-3.21,signal
600022,2025-09-16,1.55,2025-09-24,1.48,8,-4.52,signal
600022,2025-10-10,1.59,2025-10-29,1.6,19,0.63,signal
600022,2025-11-12,1.65,2025-11-13,1.63,1,-1.21,signal
600022,2025-11-14,1.65,2025-11-19,1.59,5,-3.64,signal
600022,2025-12-09,1.53,2025-12-17,1.47,8,-3.92,signal
600022,2025-12-22,1.52,2026-01-20,1.52,29,0.0,signal
600022,2026-01-22,1.57,2026-02-03,1.56,12,-0.64,signal
600022,2026-02-05,1.64,2026-02-11,1.62,6,-1.22,signal
600022,2026-02-12,1.64,2026-02-24,1.6,12,-2.44,signal
600022,2026-02-26,1.74,2026-03-10,1.69,12,-2.87,signal
600022,2026-03-13,1.72,2026-03-17,1.67,4,-2.91,signal
600022,2026-04-13,1.53,2026-04-16,1.5,3,-1.96,signal
600022,2026-04-22,1.51,2026-04-24,1.46,2,-3.31,signal
002512,2024-01-19,5.15,2024-01-22,5.0,3,-2.91,signal
002512,2024-02-19,3.98,2024-02-29,4.14,10,4.02,signal
002512,2024-03-01,4.42,2024-03-08,4.45,7,0.68,signal
002512,2024-03-13,4.67,2024-03-28,4.62,15,-1.07,signal
002512,2024-04-29,4.17,2024-05-07,4.1,8,-1.68,signal
002512,2024-05-08,4.39,2024-05-14,4.12,6,-6.15,signal
002512,2024-06-19,3.75,2024-06-24,3.6,5,-4.0,signal
002512,2024-07-11,2.99,2024-07-25,2.94,14,-1.67,signal
002512,2024-07-29,3.01,2024-08-06,3.29,8,9.3,signal
002512,2024-08-08,3.35,2024-08-13,3.11,5,-7.16,signal
002512,2024-08-16,3.24,2024-08-27,3.11,11,-4.01,signal
002512,2024-09-02,3.25,2024-10-28,4.74,56,45.85,signal
002512,2024-11-01,5.5,2024-11-04,4.97,3,-9.64,signal
002512,2024-11-05,5.21,2024-11-11,5.3,6,1.73,signal
002512,2024-11-12,5.36,2024-11-14,5.17,2,-3.54,signal
002512,2024-11-27,5.05,2024-12-17,5.95,20,17.82,signal
002512,2024-12-19,6.13,2024-12-24,5.45,5,-11.09,signal
002512,2025-01-15,4.51,2025-01-23,4.48,8,-0.67,signal
002512,2025-02-05,4.58,2025-02-19,4.96,14,8.3,signal
002512,2025-02-20,5.14,2025-03-10,5.54,18,7.78,signal
002512,2025-03-13,5.55,2025-03-20,5.51,7,-0.72,signal
002512,2025-03-24,5.61,2025-03-25,5.11,1,-8.91,signal
002512,2025-04-22,4.42,2025-04-29,3.98,7,-9.95,signal
002512,2025-05-07,4.98,2025-05-23,4.9,16,-1.61,signal
002512,2025-05-30,4.89,2025-06-03,4.71,4,-3.68,signal
002512,2025-06-06,4.84,2025-06-16,4.76,10,-1.65,signal
002512,2025-06-27,4.97,2025-07-07,4.92,10,-1.01,signal
002512,2025-07-10,5.13,2025-07-15,4.94,5,-3.7,signal
002512,2025-08-20,4.06,2025-09-03,4.0,14,-1.48,signal
002512,2025-09-09,4.0,2025-09-23,3.88,14,-3.0,signal
002512,2025-10-23,3.69,2025-10-30,4.94,7,33.88,signal
002512,2025-11-04,4.59,2025-11-21,5.42,17,18.08,signal
002512,2025-11-27,6.35,2025-11-28,5.72,1,-9.92,signal
002512,2025-12-01,6.11,2025-12-04,5.74,3,-6.06,signal
002512,2025-12-05,6.76,2025-12-15,6.69,10,-1.04,signal
002512,2025-12-16,6.9,2025-12-17,6.1,1,-11.59,signal
002512,2025-12-29,6.57,2025-12-31,6.35,2,-3.35,signal
002512,2026-01-12,7.62,2026-01-14,7.38,2,-3.15,signal
002512,2026-02-10,6.21,2026-02-11,6.03,1,-2.9,signal
002512,2026-04-09,3.75,2026-04-20,4.01,11,6.93,signal
002512,2026-04-21,4.25,2026-04-27,4.12,6,-3.06,end_of_data
002952,2024-01-03,42.3879,2024-01-04,38.2425,1,-9.78,signal
002952,2024-01-05,38.6501,2024-01-11,35.3895,6,-8.44,signal
002952,2024-01-17,38.67,2024-01-18,35.5784,1,-7.99,signal
002952,2024-01-30,31.612,2024-01-31,27.069,1,-14.37,signal
002952,2024-02-26,34.793,2024-02-29,32.7949,3,-5.74,signal
002952,2024-03-04,32.8844,2024-03-05,31.8505,1,-3.14,signal
002952,2024-03-08,32.8745,2024-03-11,29.425,3,-10.49,signal
002952,2024-04-26,23.4207,2024-05-10,24.375,14,4.07,signal
002952,2024-05-20,26.7111,2024-05-27,24.1762,7,-9.49,signal
002952,2024-06-19,21.9656,2024-06-21,20.6089,2,-6.18,signal
002952,2024-07-01,20.5092,2024-07-04,19.6613,3,-4.13,signal
002952,2024-07-10,19.4219,2024-07-18,18.6039,8,-4.21,signal
002952,2024-07-23,18.7635,2024-07-24,18.175,1,-3.14,signal
002952,2024-07-29,18.4543,2024-07-31,19.4019,2,5.14,signal
002952,2024-08-01,19.7511,2024-08-05,18.7036,4,-5.3,signal
002952,2024-08-12,19.0927,2024-08-13,18.4343,1,-3.45,signal
002952,2024-08-14,21.2274,2024-08-21,20.8483,7,-1.79,signal
002952,2024-09-02,20.5491,2024-09-05,20.3895,3,-0.78,signal
002952,2024-09-10,21.9356,2024-09-13,20.3994,3,-7.0,signal
002952,2024-09-25,22.5641,2024-10-11,22.7037,16,0.62,signal
002952,2024-10-15,22.993,2024-10-16,21.7561,1,-5.38,signal
002952,2024-10-21,24.9781,2024-11-06,27.1826,16,8.83,signal
002952,2024-11-11,27.8909,2024-11-15,26.4844,4,-5.04,signal
002952,2024-12-05,26.4345,2024-12-10,26.5342,5,0.38,signal
002952,2024-12-12,27.442,2024-12-17,26.225,5,-4.43,signal
002952,2024-12-20,26.3248,2024-12-24,25.7661,4,-2.12,signal
002952,2024-12-30,29.6266,2025-01-03,27.2425,4,-8.05,signal
002952,2025-01-06,26.9831,2025-01-07,22.7536,1,-15.67,signal
002952,2025-02-05,20.9182,2025-02-19,21.1875,14,1.29,signal
002952,2025-02-21,22.614,2025-03-03,21.3072,10,-5.78,signal
002952,2025-03-07,21.6563,2025-03-10,21.3371,3,-1.47,signal
002952,2025-03-13,21.9456,2025-03-24,21.377,11,-2.59,signal
002952,2025-03-28,21.4469,2025-04-01,19.372,4,-9.67,signal
002952,2025-04-21,17.4767,2025-05-16,18.8134,25,7.65,signal
002952,2025-05-21,19.4917,2025-06-03,19.1,13,-2.01,signal
002952,2025-06-04,19.97,2025-06-20,21.61,16,8.21,signal
002952,2025-06-26,22.16,2025-06-30,22.01,4,-0.68,signal
002952,2025-07-01,22.52,2025-07-02,22.1,1,-1.87,signal
002952,2025-08-06,21.0,2025-08-11,20.6,5,-1.9,signal
002952,2025-08-12,21.2,2025-08-15,20.45,3,-3.54,signal
002952,2025-08-19,20.94,2025-08-26,21.2,7,1.24,signal
002952,2025-08-27,21.45,2025-09-01,20.73,5,-3.36,signal
002952,2025-09-17,20.22,2025-09-19,19.5,2,-3.56,signal
002952,2025-10-13,17.82,2025-10-16,20.85,3,17.0,signal
002952,2025-10-22,20.71,2025-10-27,20.5,5,-1.01,signal
002952,2025-11-06,20.05,2025-11-07,19.79,1,-1.3,signal
002952,2025-11-18,20.69,2025-12-12,20.95,24,1.26,signal
002952,2026-01-07,20.26,2026-02-06,23.64,30,16.68,signal
002952,2026-02-09,24.6,2026-02-12,23.46,3,-4.63,signal
002952,2026-03-04,23.9,2026-03-18,24.77,14,3.64,signal
002952,2026-03-20,26.39,2026-03-23,24.8,3,-6.03,signal
002952,2026-04-07,25.71,2026-04-20,25.05,13,-2.57,signal
002952,2026-04-22,27.59,2026-04-27,28.87,5,4.64,end_of_data
002907,2024-01-03,15.2877,2024-01-09,15.9111,6,4.08,signal
002907,2024-01-15,15.8319,2024-01-17,15.5746,2,-1.62,signal
002907,2024-02-23,13.5363,2024-02-29,12.9723,6,-4.17,signal
002907,2024-03-01,13.467,2024-03-08,13.2592,7,-1.54,signal
002907,2024-03-11,14.6445,2024-03-25,14.4367,14,-1.42,signal
002907,2024-04-02,14.13,2024-04-09,13.6154,7,-3.64,signal
002907,2024-04-10,14.13,2024-04-11,13.5561,1,-4.06,signal
002907,2024-04-29,13.4571,2024-05-16,14.4367,17,7.28,signal
002907,2024-07-02,12.7123,2024-07-04,12.3845,2,-2.58,signal
002907,2024-07-08,12.5633,2024-07-09,12.315,1,-1.98,signal
002907,2024-07-12,12.3845,2024-07-17,12.0468,5,-2.73,signal
002907,2024-07-23,12.3448,2024-07-24,11.8681,1,-3.86,signal
002907,2024-08-01,12.3051,2024-08-20,12.891,19,4.76,signal
002907,2024-09-25,12.097,2024-11-04,13.461,40,11.28,signal
002907,2024-11-06,13.8991,2024-11-15,13.7498,9,-1.07,signal
002907,2024-11-22,14.0385,2024-11-25,13.4809,3,-3.97,signal
002907,2024-11-28,13.6402,2024-12-05,13.7199,7,0.58,signal
002907,2024-12-10,14.5164,2024-12-18,13.8294,8,-4.73,signal
002907,2025-01-07,12.9433,2025-01-08,12.8238,1,-0.92,signal
002907,2025-02-05,12.3459,2025-02-26,12.5351,21,1.53,signal
002907,2025-03-05,12.6446,2025-03-10,12.5351,5,-0.87,signal
002907,2025-03-11,12.7939,2025-03-14,12.6645,3,-1.01,signal
002907,2025-03-17,12.8935,2025-04-01,13.3615,15,3.63,signal
002907,2025-04-02,13.929,2025-04-08,12.545,6,-9.94,signal
002907,2025-04-23,14.6359,2025-05-15,13.6402,22,-6.8,signal
002907,2025-05-26,14.2575,2025-05-27,14.0385,1,-1.54,signal
002907,2025-05-28,16.9258,2025-06-06,18.8178,9,11.18,signal
002907,2025-06-10,18.4485,2025-06-11,17.8195,1,-3.41,signal
002907,2025-06-25,16.8712,2025-07-10,16.4719,15,-2.37,signal
002907,2025-07-15,16.991,2025-07-16,16.5018,1,-2.88,signal
002907,2025-07-17,17.2705,2025-08-06,18.4984,20,7.11,signal
002907,2025-08-20,18.9676,2025-08-25,18.4485,5,-2.74,signal
002907,2025-10-16,16.88,2025-10-30,16.24,14,-3.79,signal
002907,2025-11-11,16.51,2025-11-20,16.35,9,-0.97,signal
002907,2025-12-26,15.45,2025-12-31,15.0,5,-2.91,signal
002907,2026-01-06,15.18,2026-01-28,15.08,22,-0.66,signal
002907,2026-02-10,15.08,2026-02-12,14.92,2,-1.06,signal
002907,2026-03-02,14.82,2026-03-03,14.4,1,-2.83,signal
002907,2026-03-18,14.09,2026-03-20,13.8,2,-2.06,signal
002907,2026-03-31,14.14,2026-04-10,14.18,10,0.28,signal
002907,2026-04-16,14.4,2026-04-22,13.81,6,-4.1,signal
002149,2024-01-03,16.1285,2024-01-09,14.8514,6,-7.92,signal
002149,2024-01-12,15.19,2024-01-16,15.1513,4,-0.25,signal
002149,2024-02-21,12.0069,2024-02-29,12.2778,8,2.26,signal
002149,2024-03-01,12.7422,2024-04-03,14.8901,33,16.86,signal
002149,2024-04-08,14.9578,2024-04-09,14.3193,1,-4.27,signal
002149,2024-04-25,14.1258,2024-05-06,13.9613,11,-1.16,signal
002149,2024-05-07,14.4741,2024-05-20,14.4741,13,0.0,signal
002149,2024-05-21,14.8417,2024-05-24,13.9516,3,-6.0,signal
002149,2024-05-29,14.1258,2024-06-04,14.1451,6,0.14,signal
002149,2024-06-05,14.803,2024-06-18,14.6289,13,-1.18,signal
002149,2024-07-30,12.9068,2024-08-12,12.7797,13,-0.98,signal
002149,2024-08-26,12.2224,2024-08-28,12.1833,2,-0.32,signal
002149,2024-08-29,12.5157,2024-09-03,12.6233,5,0.86,signal
002149,2024-09-04,12.6428,2024-09-09,12.1246,5,-4.1,signal
002149,2024-09-20,12.5353,2024-11-14,16.5248,55,31.83,signal
002149,2024-11-22,16.7215,2024-11-27,15.5707,5,-6.88,signal
002149,2024-12-18,15.974,2024-12-26,17.3117,8,8.37,signal
002149,2024-12-27,17.3904,2025-01-03,16.6429,7,-4.3,signal
002149,2025-01-10,17.0953,2025-01-23,17.2035,13,0.63,signal
002149,2025-02-07,17.4494,2025-02-17,17.4002,10,-0.28,signal
002149,2025-02-21,19.4757,2025-02-28,18.5904,7,-4.55,signal
002149,2025-03-04,18.5904,2025-03-24,21.9839,20,18.25,signal
002149,2025-04-02,20.1839,2025-04-07,18.8167,5,-6.77,signal
002149,2025-04-10,19.8495,2025-04-16,19.7511,6,-0.5,signal
002149,2025-05-08,19.1019,2025-05-23,18.4921,15,-3.19,signal
002149,2025-06-25,17.6461,2025-07-04,18.7183,9,6.08,signal
002149,2025-07-16,19.318,2025-08-07,19.9444,22,3.24,signal
002149,2025-08-25,19.4473,2025-08-28,18.3834,3,-5.47,signal
002149,2025-09-26,17.3991,2025-11-04,18.0,39,3.45,signal
002149,2025-11-07,18.18,2025-11-12,17.71,5,-2.59,signal
002149,2025-12-01,18.0,2025-12-31,43.71,30,142.83,signal
002149,2026-01-05,45.02,2026-01-14,45.6,9,1.29,signal
002149,2026-01-28,46.2,2026-01-30,47.19,2,2.14,signal
002149,2026-02-02,53.0,2026-02-11,50.54,9,-4.64,signal
002149,2026-03-02,51.94,2026-03-04,47.28,2,-8.97,signal
002149,2026-03-27,44.5,2026-04-01,51.55,5,15.84,signal
002149,2026-04-09,47.0,2026-04-10,46.61,1,-0.83,signal
002149,2026-04-15,52.0,2026-04-27,57.4,12,10.38,signal
603611,2024-01-03,17.6845,2024-01-11,17.0243,8,-3.73,signal
603611,2024-01-12,17.3684,2024-01-19,17.0243,7,-1.98,signal
603611,2024-02-20,15.5646,2024-02-29,15.8156,9,1.61,signal
603611,2024-03-01,16.6524,2024-03-27,17.5264,26,5.25,signal
603611,2024-04-02,18.7723,2024-04-19,18.8374,17,0.35,signal
603611,2024-05-07,19.8881,2024-05-17,20.2135,10,1.64,signal
603611,2024-06-19,17.7432,2024-06-21,17.0622,2,-3.84,signal
603611,2024-07-19,14.818,2024-07-25,14.511,6,-2.07,signal
603611,2024-07-29,15.5277,2024-08-08,15.1536,10,-2.41,signal
603611,2024-08-21,14.4631,2024-08-22,14.6645,1,1.39,signal
603611,2024-08-30,14.8659,2024-09-10,14.6261,11,-1.61,signal
603611,2024-09-12,14.8947,2024-09-18,14.3768,6,-3.48,signal
603611,2024-09-20,14.77,2024-10-16,15.9209,26,7.79,signal
603611,2024-10-21,16.458,2024-10-30,16.3813,9,-0.47,signal
603611,2024-11-01,16.9663,2024-11-04,16.3813,3,-3.45,signal
603611,2024-11-05,16.88,2024-11-15,16.6306,10,-1.48,signal
603611,2024-11-22,18.5872,2024-12-03,18.9612,11,2.01,signal
603611,2024-12-12,19.5175,2024-12-16,18.52,4,-5.11,signal
603611,2025-01-17,17.0239,2025-03-14,18.1844,56,6.82,signal
603611,2025-03-21,19.2585,2025-03-24,18.7694,3,-2.54,signal
603611,2025-04-18,16.0935,2025-06-10,20.33,53,26.32,signal
603611,2025-06-27,21.16,2025-07-25,23.35,28,10.35,signal
603611,2025-07-28,24.3,2025-07-29,23.16,1,-4.69,signal
603611,2025-08-06,25.88,2025-08-27,27.24,21,5.26,signal
603611,2025-09-17,25.25,2025-09-22,24.68,5,-2.26,signal
603611,2025-10-23,24.44,2025-11-13,24.17,21,-1.1,signal
603611,2025-12-02,23.36,2025-12-17,22.59,15,-3.3,signal
603611,2025-12-22,23.14,2026-01-15,23.43,24,1.25,signal
603611,2026-01-19,24.6,2026-01-29,24.66,10,0.24,signal
603611,2026-02-24,24.21,2026-03-04,23.15,8,-4.38,signal
603611,2026-03-12,24.38,2026-03-17,23.22,5,-4.76,signal
603611,2026-04-13,20.58,2026-04-24,20.68,11,0.49,end_of_data
000690,2024-01-03,4.0899,2024-01-18,4.108,15,0.44,signal
000690,2024-01-19,4.1987,2024-01-22,4.0808,3,-2.81,signal
000690,2024-01-26,4.2622,2024-02-29,4.4798,34,5.11,signal
000690,2024-03-11,4.5796,2024-03-13,4.4526,2,-2.77,signal
000690,2024-03-19,4.5796,2024-03-21,4.4707,2,-2.38,signal
000690,2024-04-01,4.5705,2024-04-26,4.9695,25,8.73,signal
000690,2024-05-07,5.169,2024-05-09,5.0511,2,-2.28,signal
000690,2024-05-13,5.2506,2024-05-16,5.2071,3,-0.83,signal
000690,2024-05-29,5.0924,2024-05-31,4.9587,2,-2.63,signal
000690,2024-06-11,4.9682,2024-06-12,4.8727,1,-1.92,signal
000690,2024-07-01,4.8727,2024-07-08,4.7485,7,-2.55,signal
000690,2024-07-10,4.9013,2024-07-11,4.844,1,-1.17,signal
000690,2024-07-12,4.8249,2024-07-15,4.7676,3,-1.19,signal
000690,2024-08-20,4.3567,2024-08-21,4.2421,1,-2.63,signal
000690,2024-09-20,3.7644,2024-10-16,4.2134,26,11.93,signal
000690,2024-10-21,4.3281,2024-10-30,4.3567,9,0.66,signal
000690,2024-11-01,4.5192,2024-11-06,4.4523,5,-1.48,signal
000690,2024-11-12,4.5096,2024-11-15,4.395,3,-2.54,signal
000690,2024-12-09,4.4905,2024-12-18,4.4618,9,-0.64,signal
000690,2024-12-19,4.5383,2024-12-24,4.4332,5,-2.32,signal
000690,2025-01-15,3.9937,2025-01-16,3.9555,1,-0.96,signal
000690,2025-01-24,3.9459,2025-02-20,4.0797,27,3.39,signal
000690,2025-03-13,4.0797,2025-03-18,4.0223,5,-1.41,signal
000690,2025-03-26,4.0414,2025-03-28,3.9841,2,-1.42,signal
000690,2025-04-07,3.9268,2025-04-08,3.6593,1,-6.81,signal
000690,2025-04-23,3.8026,2025-06-05,4.2636,43,12.12,signal
000690,2025-06-09,4.2636,2025-06-10,4.2438,1,-0.46,signal
000690,2025-06-18,4.313,2025-07-18,4.7285,30,9.63,signal
000690,2025-07-23,4.9263,2025-07-24,4.7681,1,-3.21,signal
000690,2025-08-21,4.7977,2025-08-29,4.6494,8,-3.09,signal
000690,2025-09-09,4.7087,2025-09-17,4.61,8,-2.1,signal
000690,2025-09-29,4.7,2025-11-03,4.77,35,1.49,signal
000690,2025-11-04,4.76,2025-11-05,4.73,1,-0.63,signal
000690,2025-11-07,4.85,2025-11-17,4.73,10,-2.47,signal
000690,2025-12-11,4.34,2025-12-30,4.31,19,-0.69,signal
000690,2026-01-08,4.3,2026-01-16,4.43,8,3.02,signal
000690,2026-01-20,4.45,2026-02-03,4.38,14,-1.57,signal
000690,2026-02-12,4.46,2026-02-24,4.37,12,-2.02,signal
000690,2026-02-25,4.46,2026-03-20,4.78,23,7.17,signal
000690,2026-03-23,4.84,2026-03-24,4.87,1,0.62,signal
000690,2026-03-25,5.05,2026-03-31,5.1,6,0.99,signal
000690,2026-04-20,4.75,2026-04-27,5.46,7,14.95,end_of_data
000061,2024-01-29,5.9962,2024-02-02,5.5312,4,-7.75,signal
000061,2024-02-19,5.9478,2024-02-27,5.9574,8,0.16,signal
000061,2024-02-28,6.0059,2024-03-25,5.9284,26,-1.29,signal
000061,2024-04-22,5.6959,2024-05-09,5.6668,17,-0.51,signal
000061,2024-05-13,5.8218,2024-05-17,5.6571,4,-2.83,signal
000061,2024-05-21,5.754,2024-05-23,5.6668,2,-1.52,signal
000061,2024-07-04,4.938,2024-07-05,4.7995,1,-2.81,signal
000061,2024-07-08,4.9479,2024-07-11,4.9083,3,-0.8,signal
000061,2024-07-12,5.0271,2024-07-25,4.9281,13,-1.97,signal
000061,2024-07-29,5.126,2024-08-19,5.1062,21,-0.39,signal
000061,2024-09-03,5.1656,2024-11-04,6.3729,62,23.37,signal
000061,2024-11-06,6.6104,2024-11-15,6.6302,9,0.3,signal
000061,2024-11-22,6.9073,2024-12-17,7.5901,25,9.89,signal
000061,2024-12-30,7.224,2024-12-31,6.9865,1,-3.29,signal
000061,2025-02-05,6.5708,2025-02-14,6.7885,9,3.31,signal
000061,2025-03-17,6.2542,2025-03-21,6.2839,4,0.47,signal
000061,2025-04-02,6.3234,2025-04-18,6.6599,16,5.32,signal
000061,2025-05-15,6.551,2025-05-26,6.2542,11,-4.53,signal
000061,2025-06-04,6.5708,2025-06-19,6.43,15,-2.14,signal
000061,2025-07-10,6.54,2025-07-16,6.38,6,-2.45,signal
000061,2025-07-22,6.66,2025-08-05,6.5,14,-2.4,signal
000061,2025-08-11,6.68,2025-09-03,7.94,23,18.86,signal
000061,2025-09-04,7.97,2025-09-23,8.75,19,9.79,signal
000061,2025-10-13,8.1,2025-10-20,8.23,7,1.6,signal
000061,2025-10-22,9.26,2025-10-29,8.45,7,-8.75,signal
000061,2025-11-12,9.43,2025-11-27,9.56,15,1.38,signal
000061,2025-12-11,9.51,2025-12-12,9.16,1,-3.68,signal
000061,2025-12-16,10.24,2025-12-19,9.39,3,-8.3,signal
000061,2025-12-25,9.76,2026-01-09,9.93,15,1.74,signal
000061,2026-03-03,9.35,2026-03-06,8.8,3,-5.88,signal
000061,2026-03-09,9.3,2026-03-19,8.8,10,-5.38,signal
000061,2026-04-15,7.43,2026-04-27,7.4,12,-0.4,end_of_data
002112,2024-01-03,10.4377,2024-01-22,9.6646,19,-7.41,signal
002112,2024-02-23,7.7911,2024-02-29,7.583,6,-2.67,signal
002112,2024-03-01,8.029,2024-03-08,8.6733,7,8.02,signal
002112,2024-03-11,8.8716,2024-03-26,8.7526,15,-1.34,signal
002112,2024-04-12,8.7328,2024-04-16,8.1282,4,-6.92,signal
002112,2024-04-25,8.4751,2024-05-24,9.5754,29,12.98,signal
002112,2024-05-27,9.7141,2024-05-31,9.9124,4,2.04,signal
002112,2024-07-01,8.832,2024-07-04,8.6331,3,-2.25,signal
002112,2024-07-12,8.8121,2024-07-16,8.5436,4,-3.05,signal
002112,2024-07-31,8.2352,2024-08-06,8.0861,6,-1.81,signal
002112,2024-08-08,8.3049,2024-08-27,8.3447,19,0.48,signal
002112,2024-09-04,8.653,2024-10-25,10.304,51,19.08,signal
002112,2024-10-29,10.6422,2024-11-04,10.7416,6,0.93,signal
002112,2024-11-07,10.8809,2024-11-13,11.0201,6,1.28,signal
002112,2024-11-14,12.4225,2024-11-19,11.1395,5,-10.33,signal
002112,2024-11-20,11.418,2024-11-21,11.5373,1,1.05,signal
002112,2024-11-22,11.6666,2024-11-25,11.0201,3,-5.54,signal
002112,2024-12-05,11.4577,2024-12-18,11.2887,13,-1.48,signal
002112,2025-01-03,12.2236,2025-01-13,11.4478,10,-6.35,signal
002112,2025-01-22,12.3131,2025-02-06,11.8158,15,-4.04,signal
002112,2025-02-07,12.88,2025-02-21,16.9081,14,31.27,signal
002112,2025-02-24,17.664,2025-02-28,15.6947,4,-11.15,signal
002112,2025-03-07,15.7245,2025-03-12,15.6848,5,-0.25,signal
002112,2025-03-13,16.2616,2025-03-18,16.371,5,0.67,signal
002112,2025-03-19,16.6595,2025-03-21,16.3312,2,-1.97,signal
002112,2025-04-22,13.0988,2025-05-16,13.2082,24,0.84,signal
002112,2025-05-21,13.4469,2025-05-22,13.1287,1,-2.37,signal
002112,2025-06-06,12.79,2025-06-12,12.74,6,-0.39,signal
002112,2025-06-26,12.68,2025-07-14,13.52,18,6.62,signal
002112,2025-07-15,13.77,2025-07-18,13.68,3,-0.65,signal
002112,2025-07-22,13.84,2025-07-24,13.31,2,-3.83,signal
002112,2025-08-04,13.21,2025-08-07,13.31,3,0.76,signal
002112,2025-08-12,13.46,2025-08-15,13.13,3,-2.45,signal
002112,2025-08-19,14.5,2025-09-01,13.42,13,-7.45,signal
002112,2025-09-10,13.65,2025-09-23,13.13,13,-3.81,signal
002112,2025-10-13,12.9,2025-10-20,13.04,7,1.09,signal
002112,2025-10-29,13.24,2025-10-31,13.05,2,-1.44,signal
002112,2025-11-04,13.67,2025-11-17,14.92,13,9.14,signal
002112,2025-12-08,13.26,2025-12-11,13.15,3,-0.83,signal
002112,2025-12-15,13.59,2025-12-31,13.47,16,-0.88,signal
002112,2026-01-06,13.86,2026-01-19,17.97,13,29.65,signal
002112,2026-01-20,21.3,2026-01-30,20.01,10,-6.06,signal
002112,2026-02-05,24.28,2026-02-12,24.63,7,1.44,signal
002112,2026-02-25,25.32,2026-02-26,24.6,1,-2.84,signal
002112,2026-03-13,26.36,2026-03-16,24.82,3,-5.84,signal
002112,2026-03-26,23.8,2026-03-27,22.08,1,-7.23,signal
002112,2026-04-15,21.51,2026-04-22,21.43,7,-0.37,signal
000407,2024-01-03,3.6357,2024-01-09,3.568,6,-1.86,signal
000407,2024-01-16,3.6163,2024-01-18,3.5293,2,-2.41,signal
000407,2024-02-26,2.8815,2024-02-29,2.8234,3,-2.01,signal
